Catégorie,10,20,30,40
Activité globale,6.848228635044629,8.093900214085393,7.437014385891361,8.689532525616695
Mauvais périphériques,78.29766916966882,80.36996080535508,81.15459513788554,83.07098055702117
Batterie minimale,93.32680843491414,97.81862602524576,97.94599331763159,97.65386720888402
